chave,idade,corRaca,trancamentos,notaIngresso,escolaPublica,nota,falta,ultimoSemestre,quantidadeRematricula,numDisciplinaUltimo,tempoUniversidade,aprovados,matriculado,reprovado_falta,reprovado_media,sexo_code,estadoCivil_code,deficiencia_code,matutino,vespertino,noturno,tipoVaga_code,moraCampus,grande_area,tempo_2_grau_superior,evadido
879E7CC8-839A-4A32-AD52-C834C58AC4E0,40.0,0,2,652.88,0,8.45625,6.5,1.0,1,7,1,8.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,8,14,1
38FFA766-6B37-45DB-96E3-DFD8AD556302,31.0,0,0,593.98,1,5.751904761904761,27.09523809523809,4.0,5,9,9,34.0,0.0,7.0,1.0,0,0,0,1,0,1,1,0,8,2,0
A92C8089-F255-464B-A686-4C2EA46D9834,53.0,0,2,628.38,0,5.992142857142857,17.285714285714285,4.0,1,1,1,10.0,0.0,4.0,0.0,0,0,0,1,0,1,0,0,8,48,1
7AC7F082-8E3F-48B2-BF0B-883183B5372D,34.0,1,0,611.48,0,4.864651162790697,38.95348837209303,4.0,5,1,9,23.0,0.0,19.0,1.0,1,0,0,1,0,1,0,0,8,16,1
8CCEB15E-C9E8-489E-838F-78339F9A6A86,36.0,1,1,628.26,0,8.911363636363635,11.272727272727272,3.0,3,7,5,22.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,8,20,1
4996957E-A0C5-474C-94A5-F38D5B9C5F12,44.0,1,2,635.62,0,1.2909090909090908,92.72727272727272,1.0,2,6,5,1.0,0.0,10.0,0.0,1,0,0,1,0,1,0,0,8,34,1
A8C1E46A-0539-4708-A1ED-28C35925FE54,31.0,0,2,585.62,0,0.0,104.66666666666669,1.0,1,6,1,0.0,0.0,6.0,0.0,0,0,0,1,0,1,0,0,8,14,1
166F2A7C-D9B9-4BED-A553-B6948331E9FF,59.0,0,2,557.8,0,0.25,94.0,1.0,1,6,1,0.0,0.0,6.0,0.0,0,0,0,1,0,1,0,0,8,54,1
3DA01613-25ED-47AE-8F2F-C8AD2B39DC45,36.0,0,2,563.16,0,2.65,51.66666666666666,1.0,1,6,1,1.0,0.0,5.0,0.0,0,0,0,1,0,1,0,0,8,20,1
3BA48CF6-BCF0-4CD7-B5DF-927A766C2600,36.0,1,2,531.62,0,5.24561224489796,17.142857142857142,4.0,8,9,19,32.0,0.0,6.0,11.0,0,0,0,1,0,1,0,0,8,20,0
3DC39C3B-870E-4D10-B73E-F34FD4C59139,59.0,0,0,566.22,1,7.56609375,5.96875,4.0,4,9,7,32.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,8,60,0
1205398F-276D-4A3A-93A0-2E820F90A2E6,58.0,1,2,405.24,0,0.0,106.0,1.0,1,4,1,0.0,0.0,4.0,0.0,0,0,0,1,0,1,1,0,8,50,1
33A6C9C0-CEB7-43DC-99DF-774C8E5357BA,28.0,1,0,669.8,0,6.814562499999999,8.6,9.0,13,1,13,63.0,0.0,8.0,9.0,0,0,0,1,1,0,0,0,7,4,0
C7476ED8-85E3-4592-8D82-B1B93CBAF44B,66.0,0,4,633.94,0,0.0,46.0,1.0,1,0,1,0.0,0.0,4.0,1.0,1,0,0,1,1,0,1,0,7,78,1
A9D19D9A-0856-4EAF-A19C-9FF52473BB97,27.0,0,0,658.48,0,9.256129032258064,2.2580645161290325,10.0,10,1,10,62.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,7,2,0
E28454A3-3897-400C-B1F1-D48597624F5E,28.0,1,1,593.78,0,6.157321428571429,11.946428571428571,9.0,14,3,15,45.0,0.0,7.0,4.0,1,0,0,0,0,1,0,0,6,4,0
BD12951D-48C2-41B3-9C25-69B8C6178DEF,40.0,2,3,552.74,0,2.940740740740741,22.37037037037037,5.0,9,1,16,10.0,0.0,12.0,5.0,1,0,0,0,0,1,0,0,6,28,1
6125EBB9-1475-408F-BCFD-A7669702DE61,28.0,0,0,610.22,1,6.61265306122449,11.428571428571429,8.0,14,2,14,38.0,0.0,8.0,3.0,1,0,0,0,0,1,1,0,6,2,0
CFB85A00-D638-458F-A180-D6DF80635222,44.0,0,0,624.46,0,0.0,51.142857142857146,4.0,2,1,2,0.0,0.0,7.0,0.0,0,0,0,0,0,1,0,0,6,34,1
B8D08FE9-00C0-4E9B-AA1C-B9E44980A3CD,38.0,1,0,623.4,0,0.0,51.8,1.0,2,5,3,0.0,0.0,10.0,0.0,0,0,0,0,0,1,0,0,6,24,1
D19B632B-32E5-4E16-B0EB-97F6912F63D8,33.0,1,4,550.5,0,0.6857894736842105,40.21052631578947,3.0,5,2,5,1.0,0.0,16.0,2.0,1,0,0,0,0,1,0,0,6,12,1
D0CCCA8E-B81D-4DAD-9834-9DEA7C40AA40,27.0,1,4,587.82,0,5.55375,9.625,1.0,1,8,2,6.0,0.0,1.0,1.0,1,0,0,1,1,0,0,0,5,2,1
77AEE9CB-C1D9-41B2-A5FC-46A72D3CB74A,30.0,0,4,578.44,0,2.8519047619047617,16.952380952380953,6.0,4,1,5,5.0,0.0,6.0,10.0,1,0,0,1,1,0,0,0,5,4,1
EECFEAD4-EF50-446D-B416-6F98D5009CA1,30.0,1,0,554.64,0,0.0,41.5,1.0,1,8,2,0.0,0.0,8.0,0.0,1,0,0,1,1,0,0,0,5,4,1
874E806E-6B9D-45A4-B3AE-3966991A13CB,27.0,1,0,618.16,1,8.271492537313433,2.611940298507463,10.0,10,1,11,67.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,5,2,0
4D6A1019-82D2-45C7-BCF5-90E9B76DDB0E,34.0,0,4,576.1,0,6.036363636363637,4.0,2.0,2,2,5,10.0,0.0,0.0,1.0,0,0,0,1,1,0,0,0,5,16,1
B8ACC9FB-FF76-43F0-AFFD-A5CD9BF66021,28.0,1,0,550.42,1,8.709999999999999,1.5128205128205128,9.0,9,3,10,39.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,4,2,0
BF2C1FAF-A329-41F2-9158-8BEB2DF833F3,32.0,1,3,533.72,0,2.372727272727273,33.57575757575758,5.0,6,1,10,11.0,0.0,21.0,1.0,1,0,0,1,1,0,0,0,4,12,1
21DD7C8B-0146-459C-A1F5-613A200180F4,34.0,1,0,513.44,0,1.4271428571428573,17.0,1.0,1,7,2,0.0,0.0,4.0,3.0,0,0,0,1,1,0,0,0,7,10,1
80B8B9FD-C913-4CF0-89E3-C3642BDD4DB0,55.0,1,1,581.52,0,1.8016666666666667,32.05555555555556,6.0,2,1,3,4.0,0.0,14.0,0.0,0,1,0,0,0,1,0,0,5,46,1
88EFD084-9C1E-4031-97C9-7FDDAFF15F1A,28.0,0,0,593.64,0,7.477941176470588,3.431372549019608,8.0,9,4,10,49.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,5,4,0
07DFF2C4-9C78-41FE-9028-C22050FA1450,59.0,0,4,596.3,0,0.9014285714285716,25.714285714285715,1.0,1,7,2,0.0,0.0,6.0,1.0,1,0,0,0,0,1,0,0,5,0,1
0A307D54-7DBB-444B-9FE6-E91DD83D48D0,27.0,0,4,778.72,0,0.0,230.0,1.0,1,2,2,0.0,0.0,2.0,0.0,1,0,0,1,1,0,0,0,4,4,1
55CE7FA4-DACE-44F5-B70F-2ECB254E04DD,28.0,0,0,781.46,0,8.400185185185185,0.1481481481481481,12.0,11,4,12,54.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,4,6,0
1EB1228F-6758-40B7-8618-A4042C25A111,29.0,0,0,725.34,0,8.89,14.0,1.0,1,2,2,2.0,0.0,0.0,0.0,1,0,0,1,1,0,1,0,4,4,1
25D2F502-F219-436D-AC62-EC8E82E31244,33.0,1,4,545.26,0,0.0,52.333333333333336,1.0,1,6,2,0.0,0.0,6.0,0.0,0,0,0,0,0,1,0,0,4,12,1
A87D091B-39D2-4916-90A1-67DADEEF3F28,40.0,0,2,578.26,0,5.857068965517242,15.913793103448276,7.0,16,6,18,40.0,0.0,13.0,5.0,0,0,0,0,0,1,0,0,4,10,1
0F61E0B0-31A8-4050-9072-68F8F523E364,49.0,0,3,529.82,0,6.591714285714286,10.114285714285714,6.0,6,6,7,29.0,1.0,5.0,0.0,0,0,0,0,0,1,0,0,4,40,1
7449B912-415E-4AAC-830A-DDE45FEAEEF1,28.0,1,0,581.44,0,6.923823529411765,3.882352941176471,4.0,4,8,5,32.0,0.0,0.0,2.0,0,0,0,1,1,0,0,0,4,4,1
22B8C81F-73D7-4C08-A1C7-7AE9161AC909,27.0,1,0,585.56,0,8.638787878787877,1.3333333333333333,10.0,10,2,11,66.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,4,2,0
05A28B6C-D79E-44AD-90FD-6C0272B76B44,27.0,1,0,618.8,0,6.872402597402599,6.688311688311688,10.0,12,2,13,67.0,0.0,4.0,6.0,0,0,0,1,1,0,0,0,4,2,0
190AC144-3ABF-4FC0-A2EA-4ED11EB5FCF2,28.0,0,0,576.6,0,0.15,43.25,1.0,1,8,2,0.0,0.0,8.0,0.0,1,0,0,1,1,0,0,0,4,0,1
A7AF2195-D247-4F65-99CD-3A4EBFA83880,28.0,1,0,574.94,0,4.77415918918919,16.17117117117117,10.0,16,2,17,69.0,0.0,33.0,9.0,0,0,0,1,1,0,0,0,4,2,0
940E4D69-D51E-4ABF-B19A-79480117970B,28.0,0,0,585.04,0,6.618560606060607,7.575757575757576,8.0,12,6,13,54.0,0.0,6.0,6.0,1,0,0,1,0,0,0,0,7,4,0
F7DA9F41-13A4-4A08-91D7-B64E3704CC51,31.0,1,4,572.32,0,6.5781081081081085,6.108108108108108,7.0,5,2,6,32.0,0.0,4.0,1.0,1,0,0,1,0,0,0,0,7,6,1
F7318E11-6F55-4B66-BB31-CE3E45BB4B93,34.0,0,0,583.02,1,8.097636363636363,1.2545454545454546,8.0,9,6,10,55.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,7,16,0
49C95927-2E09-4196-AC6D-474A008CAE32,35.0,0,4,619.56,0,4.628529411764706,15.323529411764708,8.0,8,1,17,16.0,0.0,11.0,7.0,1,0,0,1,0,0,0,0,7,4,1
5874F253-6677-42CD-AC77-177872342AAC,29.0,0,0,580.26,0,8.193783783783783,3.810810810810811,7.0,5,3,6,37.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,7,6,1
028F3935-A8D9-4A15-9529-4E469B45F589,26.0,0,0,546.34,0,5.0858045977011495,13.505747126436782,8.0,14,6,15,52.0,0.0,20.0,15.0,0,0,0,1,1,0,0,0,7,2,0
17623E6A-119E-4AED-B731-8930E330C888,27.0,1,0,538.54,0,5.0744,9.72,4.0,4,3,5,18.0,0.0,3.0,4.0,0,0,0,1,1,0,0,0,7,2,1
CB5B6725-8C3B-403B-BCD4-FCB65E9D16BD,29.0,0,0,612.34,0,6.399934210526316,6.157894736842105,10.0,14,8,14,64.0,0.0,2.0,10.0,1,0,0,1,1,0,0,0,3,6,0
CDF9D116-2E17-4719-9071-FD7AC874E8BA,28.0,0,0,591.32,0,5.745769230769231,8.846153846153847,10.0,11,4,12,37.0,0.0,4.0,11.0,1,0,0,1,1,0,0,0,3,6,0
E54D173F-8398-4DD2-BCAB-DF70B81327BD,27.0,0,0,604.42,0,4.523712121212121,12.681818181818182,10.0,12,5,13,37.0,0.0,11.0,18.0,1,0,0,1,1,0,0,0,3,2,1
28B50D76-0337-4C7B-98F1-CC44B913A415,30.0,1,0,519.52,0,7.298815789473685,1.736842105263158,10.0,10,2,11,73.0,0.0,0.0,3.0,1,0,0,1,1,0,0,0,5,6,0
9CEB9506-A5EC-4142-B163-A587462AD8C8,27.0,0,0,554.22,0,7.850533333333333,1.4266666666666667,10.0,11,2,13,71.0,0.0,0.0,4.0,1,0,0,1,1,0,0,0,5,4,0
CF17DD48-6DE4-475F-8659-051FC7F5CE1F,27.0,0,4,555.28,0,2.944807692307692,17.115384615384617,3.0,4,1,6,7.0,0.0,9.0,10.0,1,0,0,1,1,0,0,0,5,2,0
640AA734-B5B1-471E-B621-870A85886B9A,28.0,1,4,554.08,0,0.7675000000000001,35.0,1.0,2,8,3,0.0,0.0,11.0,1.0,1,0,0,1,1,0,0,0,5,0,1
D66C42B7-A7D1-4E39-88CE-CDF34D2D75FB,37.0,1,3,510.84,0,5.722,12.8,9.0,5,1,6,19.0,0.0,6.0,5.0,1,0,0,0,1,0,0,0,8,18,1
6835F71D-F925-4A4D-B5CD-1110B1D54841,36.0,1,0,567.66,0,4.2905,9.9,9.0,13,1,13,22.0,0.0,6.0,12.0,1,0,0,0,0,1,1,0,6,18,1
D5B78D42-D75B-45DD-B9AB-08D5C8415553,27.0,1,4,551.68,0,0.0833333333333333,46.16666666666666,2.0,3,2,3,0.0,0.0,12.0,0.0,0,0,0,0,0,1,1,0,6,2,1
6FC8920A-73DD-491D-9B16-CE15DF2DABAA,31.0,1,0,564.84,1,7.265813953488372,4.372093023255814,6.0,16,1,16,37.0,0.0,1.0,5.0,0,0,0,0,0,1,1,1,7,10,1
F73FF236-D23C-4A34-AB59-FEE6116ACE54,33.0,1,0,531.46,0,7.797692307692308,6.846153846153846,6.0,11,1,11,36.0,0.0,0.0,3.0,0,0,0,0,0,1,1,1,7,6,0
7305F019-D576-4033-93E7-FDB45946AB11,28.0,0,0,633.38,1,8.215000000000002,3.727272727272727,10.0,10,2,10,66.0,0.0,0.0,0.0,1,0,0,1,1,0,1,0,4,2,0
2EB02F33-BBDD-441E-A9DC-7A452A1A8052,43.0,1,0,631.84,1,8.5344776119403,3.91044776119403,10.0,10,2,10,67.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,4,34,0
6CD70D93-54C9-4702-83C3-CA82DBBCE19F,31.0,0,0,478.36,0,8.11375,5.45,4.0,5,8,7,39.0,0.0,1.0,0.0,0,1,0,0,0,1,1,0,6,8,0
B0634BAF-CE2C-42D4-B62D-6C11C3F50EC2,27.0,0,0,581.34,0,9.37375,3.6875,2.0,2,8,3,16.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,6,2,0
39F872A1-6FBE-4A17-9C7D-96B41BB6EED9,30.0,0,2,600.16,0,3.22,31.0,1.0,1,8,1,1.0,0.0,6.0,1.0,1,0,0,0,0,1,1,0,6,6,1
D8105DAB-6B7B-4265-8009-0D6B9B575802,27.0,1,3,535.6,0,1.7159090909090908,33.59090909090909,4.0,5,5,6,3.0,0.0,18.0,1.0,0,0,0,1,0,0,1,0,7,4,1
28BE94F0-24BD-487E-A12B-AAB7011E52C7,39.0,1,2,574.2,0,0.0,95.625,1.0,1,8,1,0.0,0.0,8.0,0.0,0,0,0,1,0,0,1,0,7,26,1
A3E65EBE-4C95-4D4A-8FFA-E9E5D91CB5AA,28.0,1,0,531.16,0,6.527980769230767,18.51923076923077,4.0,4,11,7,45.0,0.0,6.0,1.0,0,0,0,1,0,0,1,0,7,6,0
2977DC21-4048-4474-A373-04EEE16B7E91,46.0,1,0,537.48,0,6.1475,18.9,3.0,4,12,7,29.0,0.0,9.0,2.0,0,1,0,1,0,0,1,0,7,40,1
F7C517B3-ED7D-4E04-B768-EED88E1E62E1,44.0,1,0,535.42,1,8.457333333333334,3.533333333333333,4.0,4,11,7,45.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,7,32,0
0E3A4FA8-142A-41D4-AC46-67D81D964935,27.0,1,0,540.62,0,5.729477611940299,11.791044776119405,8.0,16,2,17,47.0,1.0,13.0,6.0,0,0,0,1,0,0,1,0,6,0,0
203380B4-5EB3-4AD6-800D-01EEBDC884CD,31.0,1,1,693.78,0,5.124666666666666,15.133333333333333,1.0,2,0,3,7.0,0.0,6.0,2.0,1,0,0,0,0,1,1,0,6,12,1
50428BBC-5435-4BEE-8F6E-986A302A4FD6,27.0,1,1,550.8,0,1.968076923076923,33.97435897435897,8.0,7,1,7,7.0,0.0,27.0,5.0,1,0,0,1,1,0,1,0,1,0,1
821A898D-5F31-437B-BB18-6C2A94644F87,26.0,1,0,597.88,1,7.05146,5.24,8.0,8,1,8,49.0,0.0,0.0,1.0,1,0,0,0,1,1,1,0,1,2,0
F6E3B45F-B842-4B00-924F-0F8CC910C6C0,28.0,1,4,541.92,0,1.05,34.666666666666664,1.0,1,6,1,0.0,0.0,6.0,0.0,0,0,0,0,1,1,1,0,1,4,1
916F42BC-E687-438E-A82F-6EEB7DBEF8C0,26.0,1,0,565.02,0,3.1521553398058253,17.038834951456312,7.0,19,3,17,40.0,0.0,32.0,31.0,1,0,0,0,1,1,1,0,1,4,0
89FDD14A-612B-4F61-8583-DC383A187B9C,27.0,1,0,652.94,0,7.791698113207548,3.811320754716981,2.0,6,1,11,49.0,0.0,0.0,4.0,1,0,0,1,1,0,1,0,3,0,0
61C9AA3F-B103-49A9-95B1-FE489752A1E0,40.0,1,1,489.8,0,2.937058823529412,61.0,1.0,2,1,5,6.0,0.0,10.0,1.0,0,1,0,1,1,0,1,0,1,28,1
D4B1F7CD-38DD-4E85-B662-BBB8E6F28498,33.0,1,4,566.72,0,0.0,76.5,1.0,1,4,1,0.0,0.0,4.0,0.0,1,0,0,0,0,1,1,0,1,14,1
707642F9-D53E-4F97-925B-920681AC83F1,32.0,1,3,566.62,0,1.7360869565217387,37.60869565217392,2.0,6,4,8,4.0,0.0,13.0,6.0,1,0,0,0,0,1,1,0,1,14,1
46449113-D7D9-4808-B93F-3442DF1C7056,27.0,1,4,587.48,0,0.4075,46.5,1.0,1,4,1,0.0,0.0,4.0,0.0,1,0,0,0,0,1,1,0,1,0,1
22E48F8A-0EFD-416B-B0E1-17CD32FD79C2,24.0,0,0,650.58,0,5.884714285714286,4.142857142857143,2.0,4,1,7,26.0,9.0,0.0,0.0,0,0,0,1,1,0,1,0,3,2,0
CEA639A6-ED14-4940-A652-F92DAB3F9B27,23.0,0,0,685.08,0,5.792105263157895,5.026315789473684,7.0,8,2,7,25.0,7.0,1.0,5.0,1,0,0,0,0,1,1,0,1,6,0
F90776E0-9149-4914-BE44-1C299928439B,22.0,1,0,656.82,0,7.294545454545454,0.6818181818181818,8.0,7,1,7,37.0,7.0,0.0,0.0,1,0,0,0,0,1,1,0,1,0,0
0B7E08D8-3BB5-47D7-8516-E0BB1DA0C1A6,25.0,1,1,561.8,0,0.0,0.0,1.0,1,3,1,0.0,0.0,0.0,3.0,1,0,0,0,0,1,1,0,1,10,0
2CA96A0C-5D16-464A-B1CA-CED4464DF6AA,31.0,1,0,550.14,0,6.347397260273973,0.3972602739726027,10.0,4,3,5,70.0,0.0,0.0,3.0,0,0,0,1,1,0,1,0,5,20,0
4B100F96-4D05-468F-9433-B0F36DAE64F2,22.0,0,1,612.52,0,9.088,0.4,1.0,1,5,2,5.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,4,2,1
6326FB30-5B2C-46F3-A68C-0A024239C40B,24.0,2,0,528.52,0,7.577777777777778,0.3888888888888889,7.0,7,6,7,63.0,9.0,0.0,0.0,1,0,0,1,0,0,1,0,7,4,0
1F843E89-D8A9-40CE-A158-19BF2A12194F,22.0,1,0,552.64,0,1.6186666666666667,17.288888888888888,8.0,7,1,7,7.0,7.0,18.0,13.0,1,0,0,1,1,0,1,0,7,2,0
C35D5884-F8B0-4BCE-8392-08CFD655A27A,40.0,0,0,577.88,0,6.19475,5.575,7.0,8,1,7,29.0,4.0,1.0,6.0,0,0,0,0,0,1,1,0,4,40,0
CEEF529B-1C17-4BCC-B327-569821697910,22.0,0,1,610.76,0,6.572,4.0,1.0,2,8,4,8.0,0.0,0.0,2.0,0,0,0,1,1,0,1,0,4,4,0
A5674B9E-6B29-4F22-AF05-B2347BFD3EC3,36.0,0,0,488.5,0,8.373000000000001,0.4,1.0,1,10,1,10.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,6,30,0
2CA31ED5-F99B-47C7-A7C8-971D8F0F9838,22.0,0,0,524.4,0,0.0104166625,69.625,1.0,1,0,1,0.0,0.0,7.0,1.0,0,0,0,1,0,0,0,0,8,6,0
480FA560-F791-45D2-94F8-C743D8E03C95,26.0,1,0,630.16,0,9.14076923076923,0.6153846153846154,7.0,2,1,2,13.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,8,0
E949A30D-3BC9-4A87-8DC5-8BE36F872758,22.0,2,0,614.66,0,7.102000000000001,6.4,3.0,2,1,2,9.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,6,4,0
46FA5DC4-0C3F-4E5C-8C80-8D4889657B47,21.0,0,0,618.04,0,5.526,5.8,1.0,1,5,1,4.0,0.0,0.0,1.0,0,0,0,1,0,1,0,0,7,2,0
ECAF819E-E10B-4AA4-9FC5-959E4AB5AF91,22.0,0,0,546.9,0,8.361666666666668,0.9333333333333332,8.0,7,1,7,54.0,6.0,0.0,0.0,0,0,0,1,0,0,1,0,7,4,0
18FEE67C-A7A1-43AB-94AD-78954ED8B575,26.0,1,1,573.66,0,0.0,0.0,1.0,1,0,1,0.0,0.0,0.0,5.0,1,0,0,1,0,0,1,0,7,8,1
49AF4259-2954-4564-B85D-54B81918E72F,23.0,1,0,524.88,0,5.31542372881356,6.338983050847458,8.0,7,1,7,42.0,6.0,3.0,8.0,0,0,0,1,0,0,1,0,7,6,0
E2E80CEA-2C0A-4BAB-B89D-EBF04E7A9F42,23.0,1,0,518.82,0,6.129583333333334,10.666666666666666,8.0,6,1,7,36.0,5.0,6.0,1.0,0,0,0,1,0,0,1,0,7,4,0
11ED2003-6584-4F1F-A921-C65EA03F6AF3,25.0,1,1,660.46,0,0.0,0.0,1.0,1,0,1,0.0,0.0,0.0,2.0,1,0,0,0,0,1,1,0,7,10,1
BBA3EF72-97DF-4559-AE9A-C24E945E7CAF,31.0,1,0,505.76,0,7.720555555555554,3.25,7.0,8,4,7,32.0,4.0,0.0,0.0,0,0,0,0,1,0,1,0,8,22,0
C3363A1F-237F-46A3-99C8-F2DEA8C8C85C,38.0,1,1,544.34,0,0.0,29.6,3.0,4,1,5,0.0,0.0,5.0,5.0,0,0,0,1,0,0,1,0,6,36,1
2129D5B0-E1BB-4D7D-98EF-2CCCE9381BCA,26.0,4,0,623.18,0,8.36575,1.9,5.0,4,1,6,40.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,6,12,0
12A31685-B57D-4C15-8247-B836E6E101F0,26.0,4,0,698.8,0,8.85,0.4,2.0,2,0,3,15.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,6,10,0
6231A71D-9E55-45FA-B6F7-E413F1D79290,27.0,1,0,440.9,0,4.1563021875,6.3125,4.0,7,4,7,15.0,5.0,2.0,10.0,1,0,0,1,0,0,1,0,7,8,0
CCAAEDFE-DA68-4BD2-A68A-E705538E71CD,28.0,1,1,561.0,0,6.797142857142857,0.0,1.0,1,7,1,5.0,0.0,0.0,2.0,0,0,0,1,0,0,1,0,6,18,1
BC3E1907-7700-4145-AAC1-7D44306F4B70,26.0,1,0,598.42,0,5.431739130434782,7.413043478260869,8.0,7,2,7,31.0,6.0,7.0,2.0,0,0,0,1,0,0,1,0,6,12,0
CBAF5670-6F76-41EA-8A36-119E7A8FEFEC,24.0,1,0,589.26,0,4.658387096774193,5.354838709677419,8.0,7,2,7,17.0,5.0,4.0,5.0,1,0,0,1,0,0,1,0,6,8,0
A1AE7429-AED5-4570-95B4-D812FB68DACA,25.0,0,0,622.86,0,5.20125,9.875,7.0,7,2,7,20.0,5.0,6.0,1.0,1,0,0,1,0,0,1,0,8,8,0
AAF0A3DF-A400-4C82-A58F-3BD7BB421669,39.0,1,0,535.32,0,2.85,17.6,2.0,2,5,2,5.0,0.0,4.0,1.0,0,0,0,0,0,1,1,0,7,18,1
9BA2B0E9-5B0B-49EC-865D-5596942C4F84,33.0,1,2,632.44,0,2.747391304347826,33.65217391304348,3.0,3,4,5,7.0,0.0,16.0,0.0,1,1,0,0,0,1,1,0,6,18,1
ABE7A168-DB24-4817-B278-81004287B724,28.0,1,0,579.6,0,7.879130434782609,0.5,7.0,7,6,7,40.0,6.0,0.0,0.0,0,0,0,1,0,0,1,0,6,14,0
5AD88E6E-2B0D-4977-A8C7-A0176FF1DF9E,25.0,1,0,579.02,0,1.05,20.4,2.0,2,4,3,1.0,0.0,5.0,4.0,1,0,0,1,0,0,1,0,6,2,1
249B3EB6-A10F-4645-B063-1108A963AB71,23.0,1,0,611.86,0,2.002,31.2,7.0,3,1,4,3.0,0.0,7.0,5.0,1,0,0,0,1,1,1,0,1,2,1
B719F409-6921-4635-AF2E-E8190741F9A0,28.0,0,4,645.46,0,0.2142857142857142,41.57142857142857,1.0,1,7,1,0.0,0.0,6.0,1.0,0,0,0,1,1,0,1,0,4,2,1
41227F47-F55D-4FC0-9530-9D7F8318E1AF,27.0,0,0,676.44,0,6.828461538461538,7.076923076923077,3.0,2,1,2,11.0,0.0,2.0,0.0,1,0,0,1,1,0,1,0,3,2,1
6019E390-44A4-47BA-883F-902BF042A846,31.0,0,0,589.28,0,3.982619047619047,12.571428571428571,3.0,9,6,9,18.0,0.0,10.0,14.0,0,0,0,1,1,0,1,0,5,6,0
71649E00-65D2-4084-8B9C-C1A90392ECCD,30.0,0,4,479.42,0,5.735714285714287,12.214285714285714,5.0,6,6,7,19.0,0.0,7.0,2.0,1,0,0,0,0,1,1,0,6,4,1
D6699032-CEC2-45CF-9123-8BC40C2E4D01,27.0,0,1,0.0,0,0.0,0.0,1.0,1,0,1,0.0,0.0,0.0,4.0,1,0,0,0,0,1,2,0,7,10,1
80507F19-1689-48FE-B592-E2D910A12F7E,25.0,0,1,0.0,0,2.4526666666666666,0.0,7.0,2,1,2,4.0,0.0,0.0,11.0,1,0,0,0,0,1,2,0,6,6,1
88E7434A-CF00-4F24-B73D-FADAD93598CA,26.0,0,1,0.0,0,0.0,15.052631578947368,8.0,3,2,6,0.0,0.0,5.0,14.0,1,0,0,0,0,1,2,0,6,12,1
4D069798-E4A7-412F-BA49-45E09EB21752,26.0,4,0,0.0,0,4.672037037037037,14.77777777777778,8.0,7,2,8,14.0,0.0,8.0,5.0,0,0,0,0,0,1,2,0,6,6,0
F2A2DD46-500C-43EC-A495-49D8AEBC6A42,31.0,0,1,0.0,0,0.0,0.0,1.0,1,2,1,0.0,0.0,0.0,2.0,1,0,0,0,0,1,2,0,6,20,1
39835E4E-37FE-439F-9E2E-6ACC741687EC,26.0,1,1,0.0,0,5.9765,0.0,5.0,2,1,2,7.0,0.0,0.0,3.0,1,0,0,0,0,1,2,0,6,10,1
C106CF21-8540-40DA-8344-938DA58DD569,30.0,1,2,0.0,0,4.462857142857143,13.0,5.0,5,1,7,10.0,0.0,6.0,5.0,0,0,0,0,0,1,2,0,6,14,1
50BD63A7-86F9-4E52-A51A-AA92D727CEF3,40.0,1,2,0.0,0,5.026590909090909,5.090909090909091,6.0,4,1,6,14.0,0.0,2.0,6.0,1,0,0,0,0,1,2,0,6,36,1
69EBB85B-E853-4016-91E5-09B7355C8246,32.0,1,0,0.0,0,5.299833333333334,8.333333333333334,8.0,9,5,9,40.0,4.0,9.0,7.0,0,1,0,0,0,1,2,0,6,18,0
D4C13F6D-0DB8-4871-91BF-C3D9661C1E49,32.0,0,1,0.0,0,6.608518518518519,0.0,7.0,2,1,2,22.0,0.0,0.0,5.0,1,0,0,1,0,0,2,0,6,22,1
B44A6D5D-0604-493D-B174-3EA9EEFA807B,24.0,1,0,0.0,0,8.326370967741934,0.7903225806451613,8.0,7,5,7,61.0,0.0,0.0,1.0,0,0,0,1,0,0,2,0,6,6,0
36A51EE8-B9C5-466E-B075-37439B1F1060,30.0,0,0,0.0,0,7.393055555555555,0.0,8.0,2,1,2,36.0,0.0,0.0,0.0,1,0,0,1,0,0,2,0,1,16,0
